cloverItemId,name,cloverCategory,priceCAD,stockCount,recordType,suggestedSiteCategory,suggestedCloverCategory,cloverChange,confidence,brand,cleanNameFr,reason,action
G9N9EPD45SW8E,Mazuri 5M87 100g,(sans catégorie),10.00,,product,food_packaged,Nourriture,"Asignar ""Nourriture"" en Clover",high,Mazuri,Mazuri 5M87 100g,"Patrón nombre → Clover ""Nourriture"" / sitio ""food_packaged""",Bulk create Product
RFXMQYK00S6P0,Mazuri Sac En Vrac,(sans catégorie),39.99,,product,food_packaged,Nourriture,"Asignar ""Nourriture"" en Clover",high,Mazuri,Mazuri Sac En Vrac,"Patrón nombre → Clover ""Nourriture"" / sitio ""food_packaged""",Bulk create Product
9BCD1WRJ5PY7J,Mazuri Tortoise Food Sac Cricket,(sans catégorie),45.00,,product,food_packaged,Nourriture,"Asignar ""Nourriture"" en Clover",high,Mazuri,Mazuri Tortoise Food Sac Cricket,"Patrón nombre → Clover ""Nourriture"" / sitio ""food_packaged""",Bulk create Product
0FH64PW6Z3KTM,Medium Bromelads/Bromelia,(sans catégorie),40.00,,review,,,Revisar manual,low,,Medium Bromelads/Bromelia,Sin categoría Clover y sin patrón reconocido — revisión manual,Revisión manual
4BJ38JXD7R99A,Mini Bromelads / Bromelia,(sans catégorie),26.00,,review,,,Revisar manual,low,,Mini Bromelads / Bromelia,Sin categoría Clover y sin patrón reconocido — revisión manual,Revisión manual
5HDTGDFV2ZCG6,Mood Ring / Bague,(sans catégorie),5.99,,review,,,Revisar manual,low,,Mood Ring / Bague,Sin categoría Clover y sin patrón reconocido — revisión manual,Revisión manual
0KKAR5RN14JYM,Mousse De Java,(sans catégorie),9.99,,review,,,Revisar manual,low,,Mousse De Java,Sin categoría Clover y sin patrón reconocido — revisión manual,Revisión manual
4DFK1F127QE2J,Mousse Sphaigne Vrak 200g,(sans catégorie),25.99,,review,,,Revisar manual,low,,Mousse Sphaigne Vrak 200g,Sin categoría Clover y sin patrón reconocido — revisión manual,Revisión manual
SSCPSCQZC55WE,Mousse Vivante Grosse,(sans catégorie),20.00,0,review,,,Revisar manual,low,,Mousse Vivante Grosse,Sin categoría Clover y sin patrón reconocido — revisión manual,Revisión manual
0SC7E2J9V4466,Mushroom naturel Champignon,(sans catégorie),3.00,0,review,,,Revisar manual,low,,Mushroom naturel Champignon,Sin categoría Clover y sin patrón reconocido — revisión manual,Revisión manual
TNHCA8R4V5F0C,NC014,(sans catégorie),39.99,,review,,,Revisar manual,low,,NC014,Sin categoría Clover y sin patrón reconocido — revisión manual,Revisión manual
CX5Q1N6H2RK7Y,NC101 Newcal Pet Live Oak Leaf Litter 0.5oz,(sans catégorie),10.00,,product,decor,Decoration,"Asignar ""Decoration"" en Clover",medium,,Newcal Pet Live Oak Leaf Litter 0.5oz,"Patrón nombre → Clover ""Decoration"" / sitio ""decor""",Bulk create Product
CPPJY7Q862FS0,NC221 Newcal Pet Coconut Half Bowl 8 app,(sans catégorie),9.75,,review,,,Revisar manual,low,,Newcal Pet Coconut Half Bowl 8 app,Sin categoría Clover y sin patrón reconocido — revisión manual,Revisión manual
3J470PW04K8H4,NC239 Lotus Pods (3-pack),(sans catégorie),11.00,0,review,,,Revisar manual,low,,Lotus Pods (3-pack),Sin categoría Clover y sin patrón reconocido — revisión manual,Revisión manual
MHZ8GH32X1EPC,NC403 Newcal Pet Galho Estrela Natural Cork Branch 36'',(sans catégorie),22.00,,product,decor,Decoration,"Asignar ""Decoration"" en Clover",medium,,Newcal Pet Galho Estrela Natural Cork Branch 36'',"Patrón nombre → Clover ""Decoration"" / sitio ""decor""",Bulk create Product
GV8RZ1RS07FKR,NC431 Newcal Pet Birch Tree Pole 12'',(sans catégorie),13.00,0,review,,,Revisar manual,low,,Newcal Pet Birch Tree Pole 12'',Sin categoría Clover y sin patrón reconocido — revisión manual,Revisión manual
VF5SPSPZ9YPQ0,NC432 Newcal Pet Birch Tree Pole 18'',(sans catégorie),16.50,0,review,,,Revisar manual,low,,Newcal Pet Birch Tree Pole 18'',Sin categoría Clover y sin patrón reconocido — revisión manual,Revisión manual
BN8HWFCSY6FE6,NC433 Newcal Pet Birch Tree Pole 24'',(sans catégorie),20.50,0,review,,,Revisar manual,low,,Newcal Pet Birch Tree Pole 24'',Sin categoría Clover y sin patrón reconocido — revisión manual,Revisión manual
CNJRNMB9NCPQJ,NC434 Newcal Pet Birch Tree Pole 36'',(sans catégorie),28.00,0,review,,,Revisar manual,low,,Newcal Pet Birch Tree Pole 36'',Sin categoría Clover y sin patrón reconocido — revisión manual,Revisión manual
3HZB8BDHDDZGJ,NC446 Newcal Pet Curry Tree Branch 10-13,(sans catégorie),15.00,,product,decor,Decoration,"Asignar ""Decoration"" en Clover",medium,,Newcal Pet Curry Tree Branch 10-13,"Patrón nombre → Clover ""Decoration"" / sitio ""decor""",Bulk create Product
KWBA6843AC96G,NC471 Newcal Pet Liana Vine Rosca 12'',(sans catégorie),24.00,,review,,,Revisar manual,low,,Newcal Pet Liana Vine Rosca 12'',Sin categoría Clover y sin patrón reconocido — revisión manual,Revisión manual
43QHGDVAFG4AY,NC496 Newcal Pet Nerve Wood 14-18,(sans catégorie),11.00,0,review,,,Revisar manual,low,,Newcal Pet Nerve Wood 14-18,Sin categoría Clover y sin patrón reconocido — revisión manual,Revisión manual
2P8ZBNH47ADMT,Neon LED x2 used 36 pouces & 30``,(sans catégorie),300.00,,review,,,Revisar manual,low,,Neon LED x2 used 36 pouces & 30``,Sin categoría Clover y sin patrón reconocido — revisión manual,Revisión manual
TZSSFE8FYRCDP,Night Crawlers / Vers de Terre,(sans catégorie),9.99,0,review,,,Revisar manual,low,,Night Crawlers / Vers de Terre,Sin categoría Clover y sin patrón reconocido — revisión manual,Revisión manual
A9X0MYBRGFGC2,Nourriture Vers à Soie,(sans catégorie),100.00,,review,,,Revisar manual,low,,Nourriture Vers à Soie,Sin categoría Clover y sin patrón reconocido — revisión manual,Revisión manual
0KNYQ7RS1V602,Nourriture Vers à Soie OZ,(sans catégorie),6.25,0,review,,,Revisar manual,low,,Nourriture Vers à Soie OZ,Sin categoría Clover y sin patrón reconocido — revisión manual,Revisión manual
01P2VXNSY5P48,Oeuf de caille 12 oeuf,(sans catégorie),8.00,,review,,,Revisar manual,low,,Oeuf de caille 12 oeuf,Sin categoría Clover y sin patrón reconocido — revisión manual,Revisión manual
SMFF0TTMC40AW,Oniscus Asellus 15+,(sans catégorie),14.99,,review,,,Revisar manual,low,,Oniscus Asellus 15+,Sin categoría Clover y sin patrón reconocido — revisión manual,Revisión manual
VV21MZAXEW8D4,P. Leavis Dairy Cow 15+,(sans catégorie),25.00,0,review,,,Revisar manual,low,,P. Leavis Dairy Cow 15+,Sin categoría Clover y sin patrón reconocido — revisión manual,Revisión manual
0R71QGHYYSXR8,P. Scaber Lava 15+,(sans catégorie),54.99,,review,,,Revisar manual,low,,P. Scaber Lava 15+,Sin categoría Clover y sin patrón reconocido — revisión manual,Revisión manual
W00YE71YYRH2E,P. Scaber Orange Dalmatian 15+,(sans catégorie),29.99,,review,,,Revisar manual,low,,P. Scaber Orange Dalmatian 15+,Sin categoría Clover y sin patrón reconocido — revisión manual,Revisión manual
SKNKK4K9F03D6,P. Spinicornis 15+,(sans catégorie),14.99,,review,,,Revisar manual,low,,P. Spinicornis 15+,Sin categoría Clover y sin patrón reconocido — revisión manual,Revisión manual
RPYWX1CE9Q1SG,PB005 Probugs Dubia Coakroaches - Large 150 gr,(sans catégorie),45.00,0,product,food_live,Insecte Vivant,"Asignar ""Insecte Vivant"" en Clover",high,,Probugs Dubia Coakroaches - Large 150 gr,"Patrón nombre → Clover ""Insecte Vivant"" / sitio ""food_live""",Bulk create Product
V6BZNAYVQ8K04,PGD Pangea Insect Complete Gecko Diet,(sans catégorie),63.49,,animal,,Lezard,"Asignar ""Lezard"" en Clover",medium,,Pangea Insect Complete Gecko Diet,"Nombre sugiere animal vivo → categoría Clover existente ""Lezard""",Créer Animal (no Product)
9AAY30QJFVJ2E,PP1642 petit Helxine 8po,(sans catégorie),14.99,,review,,,Revisar manual,low,,petit Helxine 8po,Sin categoría Clover y sin patrón reconocido — revisión manual,Revisión manual
R2ZF0ZQJMQCP0,PP1701 Ornement Aponogeton crispe,(sans catégorie),23.99,,review,,,Revisar manual,low,,Ornement Aponogeton crispe,Sin categoría Clover y sin patrón reconocido — revisión manual,Revisión manual
RTMR52XN37XBW,PP1703 Ornement Lycopode obscur,(sans catégorie),23.99,,review,,,Revisar manual,low,,Ornement Lycopode obscur,Sin categoría Clover y sin patrón reconocido — revisión manual,Revisión manual
DD2RC92032PEE,PP1734 Ludwigia a pointe blanches 14po,(sans catégorie),19.99,,review,,,Revisar manual,low,,Ludwigia a pointe blanches 14po,Sin categoría Clover y sin patrón reconocido — revisión manual,Revisión manual
976K3HZ5BHBGW,PT1973 Exo Terra Supplément Liquide de Calcium 4oz / 120 ml,(sans catégorie),8.50,,product,terrarium,Habitat,"Asignar ""Habitat"" en Clover",high,Exo Terra,Exo Terra Supplément Liquide de Calcium 4oz / 120 ml,"Patrón nombre → Clover ""Habitat"" / sitio ""terrarium""",Bulk create Product
1KJCW5CMQJ3PC,PT1979 Traitement de l'eau Aquatize 120ml,(sans catégorie),10.49,,product,terrarium,Habitat,"Asignar ""Habitat"" en Clover",high,Exo Terra,Traitement de l'eau Aquatize 120ml,"Patrón nombre → Clover ""Habitat"" / sitio ""terrarium""",Bulk create Product
3Z4AJXVBVNPK2,PT1993 Exo Terra Supplément Liquide d'Électrolytes 4oz / 120 ml,(sans catégorie),8.50,0,product,terrarium,Habitat,"Asignar ""Habitat"" en Clover",high,Exo Terra,Exo Terra Supplément Liquide d'Électrolytes 4oz / 120 ml,"Patrón nombre → Clover ""Habitat"" / sitio ""terrarium""",Bulk create Product
3A5SMY36J4DR8,PT2062 Lampe a pince en Porcelaine,(sans catégorie),64.99,,product,terrarium,Habitat,"Asignar ""Habitat"" en Clover",high,Exo Terra,Lampe a pince en Porcelaine,"Patrón nombre → Clover ""Habitat"" / sitio ""terrarium""",Bulk create Product
153DAQAWMH88W,PT2076,(sans catégorie),7.49,,product,terrarium,Habitat,"Asignar ""Habitat"" en Clover",high,Exo Terra,PT2076,"Patrón nombre → Clover ""Habitat"" / sitio ""terrarium""",Bulk create Product
PEAYHGNR6PHH2,PT2081  ExoTerra Générateur de Brouillard Ultrasonique,(sans catégorie),119.99,,product,terrarium,Habitat,"Asignar ""Habitat"" en Clover",high,Exo Terra,ExoTerra Générateur de Brouillard Ultrasonique,"Patrón nombre → Clover ""Habitat"" / sitio ""terrarium""",Bulk create Product
SV6AYTPT02DQE,PT2192 Ampoule Solar Glo ET 125w,(sans catégorie),75.99,,product,terrarium,Habitat,"Asignar ""Habitat"" en Clover",high,Exo Terra,Ampoule Solar Glo ET 125w,"Patrón nombre → Clover ""Habitat"" / sitio ""terrarium""",Bulk create Product
PCBPB6JG1G8ZG,PT2193 Ampoule Solar Glo ET 160w,(sans catégorie),79.99,,product,terrarium,Habitat,"Asignar ""Habitat"" en Clover",high,Exo Terra,Ampoule Solar Glo ET 160w,"Patrón nombre → Clover ""Habitat"" / sitio ""terrarium""",Bulk create Product
6ZKNSTM6VJBG8,PT2223 ExoTerra Support pour dôme d'éclairage,(sans catégorie),25.00,,product,terrarium,Habitat,"Asignar ""Habitat"" en Clover",high,Exo Terra,ExoTerra Support pour dôme d'éclairage,"Patrón nombre → Clover ""Habitat"" / sitio ""terrarium""",Bulk create Product
Q9DRMZJW7611Y,PT2280 Exo Terra Boite de Reproduction Grand,(sans catégorie),34.99,,product,terrarium,Habitat,"Asignar ""Habitat"" en Clover",high,Exo Terra,Exo Terra Boite de Reproduction Grand,"Patrón nombre → Clover ""Habitat"" / sitio ""terrarium""",Bulk create Product
EN6F0QHZTEJ9C,PT2285 Habitat pour Grillon (petit),(sans catégorie),18.99,,product,terrarium,Habitat,"Asignar ""Habitat"" en Clover",high,Exo Terra,Habitat pour Grillon (petit),"Patrón nombre → Clover ""Habitat"" / sitio ""terrarium""",Bulk create Product
FVBTV5MT0F7QR,PT2301,(sans catégorie),29.70,,product,terrarium,Habitat,"Asignar ""Habitat"" en Clover",high,Exo Terra,PT2301,"Patrón nombre → Clover ""Habitat"" / sitio ""terrarium""",Bulk create Product
BVJ8Z8938RQK2,PT2334 ExoTerra Solar Glo 80W,(sans catégorie),72.00,,product,terrarium,Habitat,"Asignar ""Habitat"" en Clover",high,Exo Terra,ExoTerra Solar Glo 80W,"Patrón nombre → Clover ""Habitat"" / sitio ""terrarium""",Bulk create Product
ZD65986PXPWJG,"PT2365 Apareil d'éclairage, scorpions 15 DEL",(sans catégorie),30.49,,product,terrarium,Habitat,"Asignar ""Habitat"" en Clover",high,Exo Terra,"Apareil d'éclairage, scorpions 15 DEL","Patrón nombre → Clover ""Habitat"" / sitio ""terrarium""",Bulk create Product
PW0H92VPS9J18,PT2414 Terrasky Exoterra Led & control,(sans catégorie),239.99,,product,terrarium,Habitat,"Asignar ""Habitat"" en Clover",high,Exo Terra,Terrasky Exoterra Led & control,"Patrón nombre → Clover ""Habitat"" / sitio ""terrarium""",Bulk create Product
0M32GZK3ZH3YT,PT2443 Exo Terra Incubation Box,(sans catégorie),14.99,,product,terrarium,Habitat,"Asignar ""Habitat"" en Clover",high,Exo Terra,Exo Terra Incubation Box,"Patrón nombre → Clover ""Habitat"" / sitio ""terrarium""",Bulk create Product
CWWKQATY01MST,PT2444 Exo Terra Tabletop Incubator,(sans catégorie),359.99,,product,terrarium,Habitat,"Asignar ""Habitat"" en Clover",high,Exo Terra,Exo Terra Tabletop Incubator,"Patrón nombre → Clover ""Habitat"" / sitio ""terrarium""",Bulk create Product
DY77NH4KYF1XJ,PT2464  Ther. et 600w hygro.100w et minut,(sans catégorie),234.99,,product,terrarium,Habitat,"Asignar ""Habitat"" en Clover",high,Exo Terra,Ther. et 600w hygro.100w et minut,"Patrón nombre → Clover ""Habitat"" / sitio ""terrarium""",Bulk create Product
J0VJZQ4GTT08M,PT2468 Exo Terra Ramasse-Selles en acier,(sans catégorie),16.99,,product,terrarium,Habitat,"Asignar ""Habitat"" en Clover",high,Exo Terra,Exo Terra Ramasse-Selles en acier,"Patrón nombre → Clover ""Habitat"" / sitio ""terrarium""",Bulk create Product
SV4V4W7K1VR04,PT2478 ExoTerra Boule de Mousse,(sans catégorie),12.49,,product,terrarium,Habitat,"Asignar ""Habitat"" en Clover",high,Exo Terra,ExoTerra Boule de Mousse,"Patrón nombre → Clover ""Habitat"" / sitio ""terrarium""",Bulk create Product
T0Y561J3VTTW6,PT2482 Tapis  de Mousse Exo Terra 45x45 cm,(sans catégorie),17.99,,product,terrarium,Habitat,"Asignar ""Habitat"" en Clover",high,Exo Terra,Tapis  de Mousse Exo Terra 45x45 cm,"Patrón nombre → Clover ""Habitat"" / sitio ""terrarium""",Bulk create Product
DGQ2M3ZHJMN4A,PT2490 ExoTerra Plante à ruissellement Petit,(sans catégorie),54.99,,product,terrarium,Habitat,"Asignar ""Habitat"" en Clover",high,Exo Terra,ExoTerra Plante à ruissellement Petit,"Patrón nombre → Clover ""Habitat"" / sitio ""terrarium""",Bulk create Product
TRW60RMNWADQW,PT2561 Tapis de Sable Exo Terra (mini),(sans catégorie),13.99,,product,terrarium,Habitat,"Asignar ""Habitat"" en Clover",high,Exo Terra,Tapis de Sable Exo Terra (mini),"Patrón nombre → Clover ""Habitat"" / sitio ""terrarium""",Bulk create Product
ERDQF3ZDAKH9W,PT2562 Tapis de Sable (petit),(sans catégorie),20.99,,product,terrarium,Habitat,"Asignar ""Habitat"" en Clover",high,Exo Terra,Tapis de Sable (petit),"Patrón nombre → Clover ""Habitat"" / sitio ""terrarium""",Bulk create Product
TKGBHTTVB809P,PT2563 Tapis de Sable Exo Terra (moyen),(sans catégorie),23.99,,product,terrarium,Habitat,"Asignar ""Habitat"" en Clover",high,Exo Terra,Tapis de Sable Exo Terra (moyen),"Patrón nombre → Clover ""Habitat"" / sitio ""terrarium""",Bulk create Product
49AH9VGKX0JM8,PT2589 ExoTerra Vista 120 48x24x24,(sans catégorie),650.00,,product,terrarium,Habitat,"Asignar ""Habitat"" en Clover",high,Exo Terra,ExoTerra Vista 120 48x24x24,"Patrón nombre → Clover ""Habitat"" / sitio ""terrarium""",Bulk create Product
PC5V6T70YFGGG,"PT2595 Paludarium Naturel et mini , très haut",(sans catégorie),191.99,,product,terrarium,Habitat,"Asignar ""Habitat"" en Clover",high,Exo Terra,"Paludarium Naturel et mini , très haut","Patrón nombre → Clover ""Habitat"" / sitio ""terrarium""",Bulk create Product
CM153SVXXEAJ4,PT2600 Terrarium 30*30*30,(sans catégorie),119.99,,product,terrarium,Habitat,"Asignar ""Habitat"" en Clover",high,Exo Terra,Terrarium 30*30*30,"Patrón nombre → Clover ""Habitat"" / sitio ""terrarium""",Bulk create Product
55ATW5P3G04PJ,PT2601 Terrarium nano 20*20*30,(sans catégorie),95.99,,product,terrarium,Habitat,"Asignar ""Habitat"" en Clover",high,Exo Terra,Terrarium nano 20*20*30,"Patrón nombre → Clover ""Habitat"" / sitio ""terrarium""",Bulk create Product
NDM3CFYZSCYBE,PT2607 ExoTerra Terrarium 18 x 18 x 24,(sans catégorie),259.99,,product,terrarium,Habitat,"Asignar ""Habitat"" en Clover",high,Exo Terra,ExoTerra Terrarium 18 x 18 x 24,"Patrón nombre → Clover ""Habitat"" / sitio ""terrarium""",Bulk create Product
7J56HCCC2XX7Y,PT2614 ExoTerra Terrarium en verre (90*45*60cm),(sans catégorie),500.00,,product,terrarium,Habitat,"Asignar ""Habitat"" en Clover",high,Exo Terra,ExoTerra Terrarium en verre (90*45*60cm),"Patrón nombre → Clover ""Habitat"" / sitio ""terrarium""",Bulk create Product
0HFMDE2X5CP0Y,PT2668 Nettoyant Vitre 250mL,(sans catégorie),9.99,,product,terrarium,Habitat,"Asignar ""Habitat"" en Clover",high,Exo Terra,Nettoyant Vitre 250mL,"Patrón nombre → Clover ""Habitat"" / sitio ""terrarium""",Bulk create Product
Q6J294S8FM9M6,PT2745 Exo Terra Dart Frog Terrarium EN RÉDUCTION,(sans catégorie),200.00,0,animal,,Amphibien,"Asignar ""Amphibien"" en Clover",medium,Exo Terra,Exo Terra Dart Frog Terrarium EN RÉDUCTION,"Nombre sugiere animal vivo → categoría Clover existente ""Amphibien""",Créer Animal (no Product)
74EHS92GPG06W,PT2754 ExoTerra Ecorce/Reptiles 27.26L,(sans catégorie),59.99,,product,terrarium,Habitat,"Asignar ""Habitat"" en Clover",high,Exo Terra,ExoTerra Ecorce/Reptiles 27.26L,"Patrón nombre → Clover ""Habitat"" / sitio ""terrarium""",Bulk create Product
950C55JAK2G64,PT2770,(sans catégorie),6.99,,product,terrarium,Habitat,"Asignar ""Habitat"" en Clover",high,Exo Terra,PT2770,"Patrón nombre → Clover ""Habitat"" / sitio ""terrarium""",Bulk create Product
1SS0XDAT1G4ZC,PT2771,(sans catégorie),15.49,,product,terrarium,Habitat,"Asignar ""Habitat"" en Clover",high,Exo Terra,PT2771,"Patrón nombre → Clover ""Habitat"" / sitio ""terrarium""",Bulk create Product
HESPKE2DS3PZP,PT2776 Substrat Tropical Coco Husk 3 x 8.8L,(sans catégorie),15.99,,product,terrarium,Habitat,"Asignar ""Habitat"" en Clover",high,Exo Terra,Substrat Tropical Coco Husk 3 x 8.8L,"Patrón nombre → Clover ""Habitat"" / sitio ""terrarium""",Bulk create Product
Y0M573EAB016G,PT2787 ExoTerra Substrat Coque de Noix de Coco 26.4L,(sans catégorie),37.99,,product,terrarium,Habitat,"Asignar ""Habitat"" en Clover",high,Exo Terra,ExoTerra Substrat Coque de Noix de Coco 26.4L,"Patrón nombre → Clover ""Habitat"" / sitio ""terrarium""",Bulk create Product
GDV72WND3DQ58,PT2801 Bol Eau Exo Terra Petit,(sans catégorie),12.99,,product,terrarium,Habitat,"Asignar ""Habitat"" en Clover",high,Exo Terra,Bol Eau Exo Terra Petit,"Patrón nombre → Clover ""Habitat"" / sitio ""terrarium""",Bulk create Product
4SD6JC22VZRKC,PT2802 Bol Eau Exo Terra Moyen,(sans catégorie),13.99,0,product,terrarium,Habitat,"Asignar ""Habitat"" en Clover",high,Exo Terra,Bol Eau Exo Terra Moyen,"Patrón nombre → Clover ""Habitat"" / sitio ""terrarium""",Bulk create Product
4JPHDCNBH89T4,PT2803 Bol Eau Exo Terra Grand,(sans catégorie),19.99,0,product,terrarium,Habitat,"Asignar ""Habitat"" en Clover",high,Exo Terra,Bol Eau Exo Terra Grand,"Patrón nombre → Clover ""Habitat"" / sitio ""terrarium""",Bulk create Product
